scenario,group,variable,n,correlation,r2,rmse,mae,bias
piecewise_constant_2epoch_small,approximate,log_Ne_c,100,0.9659652335988246,0.901342807629737,0.1715436759341239,0.11282367795505423,0.04228503070265184
piecewise_constant_2epoch_small,approximate,log_Ne_a,100,0.9948485237380111,0.9856785057181785,0.06527797108157589,0.03993829127376461,0.033197447058416145
piecewise_constant_2epoch_small,approximate,log_t0,100,0.2195739077725945,-2.0463517835675678,0.8554701884585146,0.7056649108240943,-0.026940977429618856
piecewise_constant_2epoch_small,corrected,log_Ne_c,100,0.9874147300047962,0.970797779733895,0.09332935670995227,0.07288929363771125,0.034414294616151794
piecewise_constant_2epoch_small,corrected,log_Ne_a,100,0.9993359765721658,0.9986687913794489,0.019901945895785752,0.015448611355876683,-8.79335863337083e-05
piecewise_constant_2epoch_small,corrected,log_t0,100,0.6348331308659355,0.3826994853218988,0.38509082625658536,0.2639233949480497,-0.06692924473094389
