scenario,group,variable,n,correlation,r2,rmse,mae,bias
piecewise_exponential_large,approximate,log_Ne_c,100,0.9462352371979785,0.8870049569666592,0.32643716648506493,0.17671049826215704,0.06206769194111009
piecewise_exponential_large,approximate,log_Ne_a,100,0.9342068396140459,0.824470781110829,0.4193738545480999,0.05748702989497278,-0.05371398831202447
piecewise_exponential_large,approximate,log_t0,100,0.5899238675269192,-0.7617325950676173,0.6221392534324008,0.3067785238391828,0.09765534566126383
piecewise_exponential_large,corrected,log_Ne_c,100,0.9872650047121004,0.9731878695820448,0.1590140742255489,0.11557331435060142,0.03339583159936008
piecewise_exponential_large,corrected,log_Ne_a,100,0.999982045064125,0.999963849221298,0.0060184612617797005,0.004402420524277595,-0.0004098362072744699
piecewise_exponential_large,corrected,log_t0,100,0.7990869327651511,0.6347999090240588,0.2832585628899632,0.19224795084064134,0.015363009852013807
